Merchant_Category,Merchant_ID,Card_Type,Is_Chip,Is_Pin_Used,Distance_From_Home,Device_Type,Amount_Mean_User,Fraud_Flag
3,11777,3,0,0,-0.8906189344527071,2,-0.2658465054899871,1
6,12788,1,1,0,1.346977846030502,1,-0.4368866550064593,1
9,10391,-1,0,0,-0.5524718314785736,2,1.4251448521212624,1
9,9835,3,0,0,-0.8039711711225876,3,-0.15474608702692016,1
10,12497,-1,1,1,-1.4709874186890244,2,0.5453277988674625,1
7,7967,0,0,0,-1.5715423239769408,1,0.9238581257128182,1
5,9329,3,1,0,-1.5309893115811828,1,1.1304790425424396,1
4,8811,2,0,0,0.7148247126587383,0,-0.43159673980504437,1
7,13463,1,0,0,-0.5331296367158384,1,1.4387924173389168,1
5,7336,0,0,1,0.4643194200573197,1,1.1369161298932973,1
9,11504,2,0,1,-1.0124432721058232,3,0.05052719089844954,1
11,9266,1,1,0,-0.5189735895795463,1,2.5269642884832955,1
7,11189,1,0,0,2.5644819556066785,1,-0.5725915030393323,1
9,9590,2,0,0,2.109552478977191,2,-0.8546499049826988,1
9,10944,2,1,0,-0.17298274974446678,1,2.5903421204433954,1
4,6934,-1,0,0,-1.352293535524772,0,-0.3073600007401054,1
8,12880,2,0,0,0.21030291938879497,2,-0.46092089722564067,1
7,12250,-1,0,0,0.10037180484044628,3,2.1869591919070057,1
12,6648,2,0,0,1.0720912952810797,0,1.556326513371183,1
6,11693,2,0,1,-1.1267119862171429,3,0.40676839892194944,1
5,12891,0,0,0,0.5953914063611513,3,0.24094958818708373,1
12,5745,1,1,0,-0.9551827965077029,1,3.0796771222932744,1
4,8427,-1,0,0,-0.8550411567515053,1,-1.6309389713154046,1
10,9659,0,0,0,-1.3555045674775124,1,-0.7602575995788643,1
9,4745,2,0,1,-0.8972258162137181,0,0.5629416439760273,1
13,12034,0,0,1,0.9135237516314666,2,0.9417192840608128,1
6,3680,3,2,0,-1.6385275097318153,2,-0.5533582658283838,1
7,8100,2,1,0,-0.4491522841331993,2,1.985869553698733,1
11,8367,1,0,0,0.21841868013057608,0,-1.3279419033793272,1
12,7432,0,0,0,2.2129703499186544,1,3.4320918327475187,1
9,7751,-1,1,0,-0.1647146021288407,2,1.2153562416555235,1
11,5321,-1,1,1,-1.7264689363312309,1,2.707098405231865,1
5,13202,0,0,0,0.013605328296488639,1,-1.0747014410276827,1
2,12492,3,1,0,0.1539851834796062,3,-1.0195767012267225,1
9,12100,2,0,0,-0.21262865424916177,2,1.5498774773425366,1
6,7517,1,0,1,-1.3509525905168995,1,2.233395049848997,1
9,11251,2,1,0,-0.9402486279888073,1,2.174766246065267,1
6,9566,0,0,1,-0.048876839801421226,1,1.2060603401253214,1
10,7169,2,0,0,1.2841377492510493,3,-0.054463015529388425,1
8,6442,2,0,1,-0.9163508201336532,0,-1.1487820356169827,1
2,9856,2,0,0,-0.9441195234816665,1,-2.078950513835187,1
8,7851,1,0,0,-1.0815560651777063,3,-0.5024956167079216,1
11,12281,0,1,0,0.2994394853636885,3,-0.9648873021891855,1
3,5427,2,1,0,-0.22055718851534972,2,-1.0525213983119053,1
5,10591,1,0,1,2.960710253212334,0,1.8959114780612187,1
4,4190,1,1,0,-1.3256592222450572,2,1.6278310277625643,1
2,6600,3,1,0,-1.4977732402086357,1,-0.9422981865855871,1
7,13374,2,0,0,-1.2075689519305546,0,1.8702942201402561,1
9,11079,2,0,0,-0.3851149141120699,1,0.06649541221916792,1
10,9380,0,0,0,-0.23880594579082493,3,1.0436915201553054,1
3,5194,-1,0,1,0.41229556678878604,0,-0.3663366596578106,1
7,10683,2,1,0,-0.7139194706761557,1,0.5163163697972517,1
11,9118,2,1,1,-0.7294054781880267,3,-1.495377046667566,1
12,11292,1,0,0,1.3048904614422763,3,0.011480451282648074,1
10,3634,0,0,0,-0.7183466848242305,3,0.06897229984751946,1
7,8640,3,0,0,-0.8012444731243356,3,-1.2070977569485535,1
6,11537,2,1,0,-0.7231568788594029,1,1.710443041887274,1
8,7569,2,0,0,1.2260538952404088,2,3.5051818292227885,1
7,4866,1,0,0,0.7682002130669551,1,0.9426852453693646,1
6,6137,0,1,0,1.614091331924421,2,0.11296849919973712,1
12,12530,-1,0,0,-1.0789868644149219,2,0.08498043117863435,1
10,7837,-1,0,0,0.5689708612979744,2,-0.4305833492550102,1
10,13156,0,0,0,-1.0326037643126607,1,0.4110120924112886,1
8,13400,3,0,0,-1.499925436793936,2,-0.4806219536567972,1
5,12617,2,0,0,1.341271289609434,3,0.4748782814053941,1
9,8476,3,0,0,0.3734626644688279,2,1.8722082208951334,1
1,5800,-1,0,0,-0.7770788473596758,2,-1.62703023062673,1
4,8767,2,0,1,0.8102409145743515,2,0.3333518768321204,1
12,11609,0,1,0,1.5930164790501213,1,0.2755985377918446,1
8,5177,3,0,1,-0.9148693860744731,3,1.2303712970624805,1
4,12267,2,0,0,0.018404988446600767,2,1.6625870120073334,1
2,8365,1,1,0,0.0019854536197152495,2,-1.5127617935334559,1
9,9447,-2,1,0,-0.688890098326905,3,-0.9937598564858083,1
6,8363,0,0,0,-0.31377972733422727,1,-0.09919315619497768,1
6,3491,2,0,0,-1.080257845454475,3,2.3889982482562897,1
9,7636,1,0,0,0.015944180315649814,1,-0.7404723248486367,1
5,12164,0,0,0,-0.4453225624960896,3,3.267796183090446,1
8,6406,2,0,1,-1.3648360910054906,1,1.991590592587333,1
8,6424,-1,0,0,0.09729660011006669,2,2.518294892724839,1
7,11845,3,0,0,0.8074092292761814,0,0.07847884318503412,1
3,8993,2,0,0,-0.7655150457566058,2,0.27340858086687087,1
12,8106,1,1,0,1.269192563891505,0,-1.0672212319672325,1
11,9021,2,0,0,2.2128585996182397,3,-0.963311802932294,1
10,2273,0,0,0,-1.2351772153062233,0,0.24352038150241087,1
7,7327,1,1,0,-0.612705881926421,0,1.175252936455816,1
3,11566,1,1,0,-1.055257349113937,1,-1.5708724477801461,1
6,5789,0,0,0,0.4284159837222983,2,-0.5985360292222546,1
10,11933,-1,0,0,-1.2995750922058302,1,-1.2676960645786008,1
12,11388,-1,0,0,-0.07012611211818265,0,2.225070167334872,1
4,12575,2,0,0,-0.28486972531128424,2,1.0008705729372824,1
8,10524,1,0,0,-0.44153053926786595,0,-0.2527517110639246,1
11,8955,1,1,1,-0.20444905524558665,2,0.5210305935708395,1
3,6620,2,0,0,1.6225928586812162,0,1.6263499512320716,1
5,6849,0,0,0,-0.27019404441471795,0,-0.3228155284988372,1
12,12586,3,0,0,-1.241259622610852,0,0.5980148371699754,1
8,7175,0,0,0,-1.3107929017702316,2,0.04662815079735,1
9,6371,2,0,0,0.1644879320498841,2,-1.1927900555471838,1
12,10057,1,0,1,-0.7643086480400769,3,-0.06742672327983668,1
2,11974,2,0,0,-2.5676006248454533,3,1.4649302978520804,1
8,3827,0,0,0,0.9209581107176031,1,1.7943023626335415,1
13,11369,2,0,0,2.63015112019157,2,0.8271288131275996,1
-2,7236,-1,1,0,0.7387078096981959,0,-0.2905657491456925,1
11,13223,-1,1,0,1.41498931046593,1,-0.5191616192829551,1
7,12378,2,1,0,0.9831605424921449,1,-1.205599412235922,1
8,10800,2,1,1,-0.21069766760029413,0,-0.2791020938301303,1
10,8716,2,0,0,-0.8058726146136057,0,-0.09121454842564541,1
3,10986,2,0,1,1.8485797674134066,0,-0.9564419393127561,1
5,8218,1,0,0,-0.5263236284463906,0,1.5240743749147525,1
0,7096,3,0,0,3.346997571167173,0,1.0273087544829766,1
12,12207,2,0,0,-0.8657892910449505,1,-0.6275717195304399,1
4,11877,0,1,0,0.2721425374593389,0,0.7720590635810334,1
8,11561,2,0,0,-1.5699841959481295,3,-0.130129130922487,1
9,12861,2,0,0,-0.8535198194729406,1,2.318427032370094,1
8,8092,1,0,0,-0.528057478344422,1,4.189729967280258,1
2,9196,2,1,0,-0.6020640438436202,1,2.2914041231878413,1
9,7210,2,1,0,-0.6010064332006582,1,0.17345115687086743,1
12,6366,2,0,0,-1.7822285986688549,3,-0.13791983044995915,1
10,882,-1,0,1,-0.7670313013591356,0,0.39397592082101507,1
8,9146,2,0,0,-0.6499982099139135,0,-0.5658253862238174,1
4,9580,1,0,0,-1.366648852918625,2,-1.241223781213529,1
7,7728,-1,0,0,-0.45944562837132297,2,1.4734989945491186,1
10,8324,2,1,0,0.39830273929431004,1,-1.646285868245054,1
11,6879,-1,0,0,-1.2689848524401832,2,3.3746280672933935,1
14,10948,-1,0,0,-0.5133469815755601,1,-0.5611958381185916,1
9,7495,1,0,0,1.5433138703143907,2,-0.9985699340790049,1
5,12403,0,1,1,-0.04053501828048872,1,-1.2877849235506222,1
11,7364,2,0,0,-0.30925710712498833,2,-1.1724812615156683,1
12,13496,0,1,0,3.0087953717461637,1,0.645577004747049,1
12,12109,1,0,0,-0.20457978502167973,1,-1.2746165565083551,1
9,12607,-1,0,0,-1.8382834319149426,1,0.6674611676062716,1
4,12831,0,1,0,-0.8801138920325706,2,1.7767135417541444,1
10,6041,1,0,0,0.29522715134616473,0,0.1397948647558117,1
7,13154,1,0,0,-0.737448759225598,0,2.166846858263479,1
6,12829,1,0,0,0.5040359382224736,1,2.574837060889873,1
11,11611,1,0,0,-0.5531084357285071,3,1.9338288756889026,1
10,6370,2,0,0,-0.672520805104881,0,3.9803193258412692,1
13,8364,1,0,1,-0.4093405552372512,0,-0.8446352998126568,1
7,8668,1,0,0,-0.12199066280111837,2,1.8407770302131254,1
7,11094,2,1,0,-0.6971299820458805,1,1.0878662423984216,1
12,10106,2,0,0,-1.840870378764159,0,0.22687277308726878,1
7,7461,1,1,1,-0.299159612686672,1,0.18591191223840936,1
10,216,-1,0,0,-0.9600810900842071,1,-1.2950745384706341,1
14,8593,0,0,1,-0.588144364122195,1,-0.8481309141866531,1
6,8232,2,1,0,0.2034686438589528,3,0.6711753528086142,1
13,4681,1,1,0,-0.1859112707904479,1,1.8500742830711392,1
7,4080,1,0,1,-0.981232221769056,3,-0.8837599628482924,1
12,11916,0,0,1,1.2912946473321507,2,0.8494640358908858,1
14,12623,2,2,1,-0.5790237952134457,2,0.14936407278865277,1
4,6228,1,0,0,-1.1174676351312791,0,-1.2226789885362073,1
12,10526,0,1,0,-0.48147864786429706,1,-0.13279905088525035,1
5,6418,2,0,0,0.18154209890135853,3,0.1651572128999727,1
5,10878,2,1,0,0.24654423534245518,0,0.332646101709072,1
8,7764,0,1,0,0.33707255443129713,2,-2.65469506008154,1
9,7349,2,0,0,-0.19911646314939024,1,-1.9899017487455197,1
9,10693,-1,0,0,0.1646142179069251,2,0.23391189598155096,1
4,11695,1,1,0,1.1510758761186548,1,-0.37867840549697207,1
6,9767,2,0,1,0.4994406485163151,2,3.693904550648756,1
8,4009,1,0,0,-1.3722572072069188,3,-1.0490334104177168,1
3,5246,2,0,0,-0.7420597100600507,2,0.718838119290086,1
8,6130,3,1,1,-1.3298856899796025,2,-0.04035991366367775,1
13,10969,0,1,0,-0.3229177565007795,2,0.7678344833257729,1
8,7624,2,1,0,-1.2517254977601726,1,-0.8889218776372074,1
-1,8274,2,0,1,0.5744520289049436,2,0.3443696982073915,1
6,9967,0,1,1,0.5441777655913668,2,0.034111741926687755,1
12,2983,0,0,1,-1.283846415551262,1,-0.8958768465367442,1
8,8351,2,0,0,-0.36244737843503017,0,0.8938352537483929,1
7,7889,1,1,1,-0.18857435383182844,3,3.598378450012583,1
11,5776,2,0,0,0.5495768090066648,2,0.87781906410297,1
12,10864,3,0,0,-0.41221611280370785,3,2.1008263284357582,1
11,6437,2,1,0,-1.1236053591929576,3,0.7885816280579567,1
2,11481,0,0,0,-0.3995348748859946,1,-0.9082867251805202,1
10,7946,2,0,0,-0.7727879772297722,3,0.4013612802520974,1
10,7584,2,0,0,1.6375658754034037,3,-1.1599683583778329,1
9,8924,3,1,0,-1.049022130392149,2,0.35332499478438045,1
7,6382,2,1,1,-1.427187304792175,1,-0.598412727691136,1
13,11009,2,1,1,-0.5076457711352859,2,-0.21531766620796117,1
6,13508,3,1,0,0.3904350453706936,3,-1.4300625764370902,1
4,3566,2,0,0,-1.2586454751374083,1,0.546815097986925,1
11,7996,2,0,0,-1.2839727164588943,1,0.48796883374665956,1
11,7746,0,0,0,-0.4688165926934554,2,-2.173217404882023,1
7,8724,0,0,0,-1.6139822425754948,3,0.08462568142473398,1
9,10717,0,0,0,-0.4799115270660955,1,0.6292730808665721,1
5,9890,2,0,0,-0.2767760203036794,2,-0.9285433349603487,1
3,12427,-1,1,1,0.2293337567128224,2,0.4839919117584651,1
9,10934,2,0,0,1.0672161747974156,0,1.3154526253890564,1
10,8436,2,0,0,-1.2076473168501418,1,2.65356393610193,1
7,11563,2,0,0,0.36456816096943967,3,1.1865366349022977,1
11,8595,1,0,1,2.036981506814022,2,-0.0739430670035699,1
9,7212,2,1,0,-0.48258392243829373,0,-0.8073803418414092,1
6,10428,2,1,0,-0.8433096805315937,2,-0.32588490708237583,1
8,10358,3,1,0,-0.2883546455900091,0,-1.1476046703216116,1
9,10834,2,1,0,-0.3442307871681498,1,-0.7344791185964369,1
8,11906,2,1,0,1.223547090696576,3,-0.5449810621085919,1
6,13035,2,0,0,-0.494075522087631,3,0.10073989781886872,1
6,10444,3,1,0,0.3577388520771035,2,-0.9673951648649377,1
10,13235,2,1,0,2.922375430158174,3,1.8905352687068078,1
4,11177,2,1,0,0.1287410130162192,1,1.7858865989001291,1
8,11841,2,1,0,-1.2049004865162845,3,-0.015547299759814004,1
2,6609,1,1,0,-1.4226131289791337,1,-1.034247788360436,1
11,8490,-1,1,0,-0.7839437861629905,1,0.8422472569481643,1
3,12030,3,0,1,1.754938085313904,2,2.1441921214879796,1
6,7691,2,0,0,0.9788879878051665,1,0.5878082218661402,1
9,3040,2,0,0,-0.756937213321911,2,1.8319546424009148,1
12,12745,-1,0,1,-0.6872723108347114,2,-0.8712365076238217,1
7,4276,0,0,0,0.9056823250409639,2,0.3654095270045828,1
6,5068,2,0,0,0.18048788472588817,2,-1.0180501648799214,1
6,11776,3,1,1,1.4183260108992792,0,1.4056824126574194,1
2,9225,2,0,1,0.5801889245872677,0,-0.21683873410953158,1
9,7937,0,0,0,-0.07294339350253981,0,-1.6655865374867476,1
4,10923,1,0,0,-1.3181428987467663,2,0.5177001039626159,1
8,7380,3,1,0,0.32736368593478815,2,-1.0344064642757467,1
11,7623,1,0,0,-1.1853065412042971,1,-1.1342833567422308,1
0,8748,1,1,0,-0.35497120241291624,1,0.9055628605572837,1
9,12928,1,0,1,0.49523242513950555,1,0.3215545807361741,1
9,5803,2,0,0,-0.6902995596623571,2,-1.7991134988408695,1
6,11151,0,0,0,2.9636299342319417,1,-0.04278593856792437,1
6,12987,0,1,0,1.0685180930534144,2,2.0093769368933128,1
9,12548,1,0,0,1.5452116690292577,1,-0.6128356673528736,1
10,5988,0,0,0,0.315256457507319,3,1.2534120529272992,1
6,10343,2,1,0,-0.5979819784679677,1,-0.08145590697731103,1
10,2268,0,1,0,-1.50503968567502,1,-0.16139675200953962,1
3,12915,0,1,0,-1.0556671834629048,1,0.7010289856541357,1
2,10766,2,0,0,-0.23355380722196029,1,1.0980666747609025,1
9,8807,2,1,0,-1.2801730599456178,1,-1.6194096795296915,1
10,8700,0,0,0,2.229096844978262,0,0.8897426874440493,1
10,10823,2,0,0,-0.32504997009076764,2,1.2916324329594926,1
7,4816,2,0,0,-0.6379322301602904,2,-0.3073132119416341,1
11,11760,0,1,0,0.9792480827061238,3,2.94694829154808,1
9,6818,1,1,0,1.2666530444337722,1,0.015700395153213476,1
7,8716,3,0,0,0.04574553238079848,0,-1.6868580907778947,1
6,13571,0,0,0,1.9099547767959346,0,2.17646722953493,1
11,12816,0,1,0,-0.554096936740032,3,0.13285369678106623,1
5,12918,3,1,0,1.791813122370602,2,1.3271283214159262,1
1,13353,-1,0,0,-0.7631153024594235,3,0.4753705326293366,1
5,6463,3,1,0,2.785038344862145,1,-0.19299591755990014,1
7,10885,1,0,0,0.4219894147386613,0,-1.5620327401127936,1
6,9194,2,0,0,1.395828025699872,1,-0.9753764811319316,1
8,7596,1,0,0,-0.8936803506979187,3,-0.06283768957881952,1
9,11925,2,0,1,-1.576139906273832,2,2.1611666385711223,1
10,10525,2,0,0,0.09686265374967651,1,-0.9336352642091594,1
9,7023,-1,1,0,1.805351480472612,0,1.2106442029215108,1
10,11496,-1,0,1,-0.8416315851391851,1,0.4225971546416522,1
6,7844,1,0,0,-0.5984184141805876,1,-2.1910018940045894,1
7,9806,0,0,0,0.15869052527515293,1,0.13088923451191442,1
0,9699,2,1,0,-0.5037105433347614,3,0.7794779435929678,1
3,5496,1,1,0,0.6376575187799515,2,-1.5989813025528337,1
9,8184,3,0,0,-1.727123704536981,1,1.5509369906144206,1
6,8702,1,1,0,0.5746775025217639,1,1.9459195592099356,1
12,9952,2,0,0,-0.23527676731401187,1,1.2996035682356553,1
4,12080,0,1,0,-0.07018401121974571,0,-0.9856606569717119,1
10,9105,2,0,1,-0.9245515438337611,1,-0.2687467356392761,1
10,9026,2,0,1,-1.0673429533105598,2,0.5343771786170894,1
10,10769,3,0,0,-0.8651657584700179,3,0.25486630107523,1
12,12624,2,1,0,-0.758775141628769,2,2.1516097734351916,1
7,11850,-1,1,0,0.24624995005932493,1,2.22853856575932,1
11,7536,3,0,0,2.7550687677106165,1,-0.5789183307183807,1
0,9541,3,1,1,-0.5631506832892971,1,1.5197313457423511,1
8,12542,0,1,0,1.635119849308305,3,-1.5744356038456506,1
10,7372,0,1,1,-1.1296226495153698,1,1.9415030725709024,1
6,9233,1,1,1,-1.6847549656274583,2,0.027309240579018068,1
7,3459,1,1,0,-0.8131620110565789,2,0.20008478278465136,1
8,7007,2,0,0,0.5668726586148657,1,-2.672728031392543,1
14,13072,-1,0,0,1.172716601024938,2,3.3639557564058964,1
9,11219,2,0,0,0.5069275200869849,0,0.14078489586559442,1
0,10232,2,0,0,-1.4845864416627932,0,-0.531260422082747,1
8,7886,1,0,0,-0.6050580173954537,1,1.4190895933462648,1
5,13004,2,0,0,-1.2406967731033118,2,-0.883639878519308,1
12,11082,3,0,1,-0.25607809433508255,0,0.3163683489406606,1
4,5238,2,0,1,0.21412482208335096,0,-0.07078609677266384,1
10,3970,0,0,1,1.7986475526945807,1,0.9088988055637686,1
10,10416,0,0,0,0.3373926656738474,3,-1.5983610208073495,1
5,11265,2,0,0,-1.1594007348649238,1,-0.014633452274984693,1
3,10416,1,1,0,1.9676695004849871,2,0.754174754359999,1
5,6509,1,0,0,-0.6472681787069596,1,0.23796882668394012,1
9,7257,3,1,0,-2.8383557008267086,3,1.8457361666030718,1
8,11279,2,1,0,-1.378945215417263,1,-0.17497638443359181,1
4,13423,1,0,1,-0.1276073656449632,3,0.9703967273566898,1
6,2927,2,1,1,-0.28617346551515455,3,-0.4675010473797272,1
6,9580,0,1,1,-1.6896412798460831,1,-0.45220465398000226,1
1,8246,1,1,1,-0.17234181702669615,0,-0.8160135803919253,1
14,11423,1,1,0,-1.0824262844255166,3,0.5178027818371824,1
9,11025,1,0,0,0.5439272813814136,3,-1.044850780866635,1
8,7105,3,0,0,-1.9533683084754268,1,0.5148904481950622,1
12,9078,0,1,1,1.5561365903950155,2,0.2912341071225413,1
2,12623,2,0,0,0.608083183361669,1,-0.6961175182330759,1
4,12940,1,0,0,1.5764608249822099,1,-0.005894416184151791,1
5,2757,1,0,0,0.5127136235683933,0,0.18119730998167438,1
7,12077,0,0,0,-1.172745905519392,0,-0.3426825136355207,1
9,12299,2,0,1,-0.9704516070998275,2,-0.4791964259321983,1
9,6243,1,1,1,0.5518207502231001,2,-0.4894917114924703,1
11,10872,0,1,1,-0.619714205575658,3,-0.984909047865075,1
0,6005,2,0,0,-0.8618428305682853,0,1.4190315140986889,1
5,8136,2,1,0,-1.2018552426772309,1,3.7647037407491704,1
12,11936,2,1,0,-0.5624313286572805,0,-1.3839946635321496,1
12,6209,2,1,1,-1.2177909887552028,1,0.12691089626604043,1
13,12269,-1,0,1,0.8555342448561638,1,3.217429596473467,1
10,8469,-1,1,0,-1.440075967329201,1,0.35079555903519755,1
10,9325,-1,0,0,-0.2774526901201805,3,0.05600566360225995,1
6,9952,2,1,0,0.6721966626596851,0,-0.6249039259976261,1
4,12197,1,0,1,-0.35318564656968776,1,0.11923944800896871,1
9,10658,2,0,1,-0.7288321350614942,3,-1.0471330759115411,1
9,12177,2,1,1,-1.0532756677661457,1,-0.9649993429771115,1
10,3590,-1,1,1,-0.39525835986851443,3,-0.3731889788550062,1
7,8691,1,1,0,-0.010393021461335472,0,-0.15981690211517385,1
10,12375,3,0,0,-0.8914671688025416,1,1.3787458774355972,1
10,9432,0,1,0,1.2762597619143956,0,-1.9642930727954242,1
7,6649,2,0,1,0.5737578248055242,1,0.09038646009331958,1
8,12997,0,0,1,0.5041113034918585,1,1.5148458133305338,1
8,10109,1,1,0,2.4351926363354206,1,1.4952545816575167,1
11,11799,2,1,0,-0.11243306982273346,1,-1.0326245153665607,1
2,5488,1,0,0,-2.01688953673827,2,-0.36669022538145346,1
7,11705,2,1,1,-1.22606604290019,1,1.734215694304121,1
10,12019,1,1,1,-1.3802943529590639,2,2.1305987107653794,1
14,5961,2,0,1,-0.6085941479952544,2,0.8430877174330296,1
7,2200,0,1,0,-0.011971317289578565,2,1.7740783452349356,1
2,5845,1,0,0,-1.6868993413298927,0,-0.5033802968703612,1
7,11406,2,1,1,-0.9869581561658821,1,0.4854050690685423,1
9,13332,0,0,0,-0.8717701913272919,0,-0.9215142295448981,1
13,7504,2,0,0,-0.9933634462554288,0,0.6065042175877143,1
6,7252,2,1,0,-0.6562712476443007,3,-0.5871882927054639,1
12,11858,0,0,0,0.6022143846579542,3,1.2044629378175162,1
9,11299,1,1,1,-0.4346071417799906,3,-0.5702134799707232,1
2,5722,0,1,0,-1.0039562575267402,2,2.0365713104022367,1
11,10455,2,0,1,-1.2805247642057327,1,-0.5830696562792518,1
2,12925,1,0,1,0.38229088368922476,2,1.4243779224496094,1
12,10404,1,1,0,-1.2318840956407398,2,-0.5949594355516366,1
7,13266,2,1,1,1.4069688006119918,0,-1.5360275549456481,1
11,10938,-1,0,0,0.7968630379375506,1,1.6936858364676244,1
1,3099,2,1,0,-1.2237485983998746,1,1.4282523740448654,1
-1,5683,1,0,1,-1.2665266220271523,2,-0.5858528642323924,1
4,8610,0,1,0,-1.3194880731669678,1,-0.7949904247970788,1
3,8157,3,1,0,-0.43317537093912184,1,0.2937288606957302,1
11,4667,0,1,0,-0.3609494618986956,1,0.9960297489748321,1
8,11850,2,1,0,1.2940583412860824,2,0.49946278809042494,1
6,12484,2,1,1,0.11955815570705619,0,-0.5499572733058867,1
6,11923,2,0,0,-0.19816675743841045,1,-0.448290721693715,1
11,6123,-1,1,0,-1.2706179065024825,0,2.9216631222891456,1
4,13847,2,0,0,2.5847293656468366,0,0.41628588320442406,1
6,5589,0,1,0,0.7282200137648386,1,-0.16154763681425133,1
10,8937,0,0,0,2.007514642477333,0,1.5861289733459634,1
9,10253,-1,1,0,-1.0092743994431705,0,1.1401125863942223,1
5,6462,2,1,1,-1.046150556290897,2,0.39677313515929175,1
6,12771,4,0,0,-0.3818811580742084,0,3.5983653201302763,1
1,6410,2,1,1,1.864035106522428,3,-0.44102515676330645,1
12,8588,-1,0,0,0.4744289246123949,0,1.6080772133881212,1
11,9181,-1,0,0,0.19117876661649708,1,-0.029529900564998046,1
8,12496,2,1,0,0.0971886705727193,1,0.2265226186056346,1
9,7710,1,0,1,-0.29719333837703943,0,3.584567246176519,1
13,7825,2,1,0,-1.1269379627173084,2,3.348946972401623,1
13,12093,1,1,0,1.4993791579379523,3,-0.4211623547369129,1
11,8025,2,1,0,-0.9610578207816661,0,-0.8569773914168248,1
10,8719,1,0,0,1.6148025778443766,1,1.3420925425253092,1
11,5705,2,1,0,-1.0408547759072593,0,-0.64768550978995,1
10,7417,1,0,1,-0.5235287564037273,0,1.8312550437168056,1
8,4012,2,1,1,-0.9416917076635383,1,0.783110146489323,1
9,13879,-2,1,0,-0.3669512340758302,1,1.4599163022839914,1
2,7059,0,0,0,0.09787285007381341,1,-1.2497839255343206,1
12,12776,1,0,0,-1.0563413826189807,0,1.5669745991473691,1
7,12914,3,0,0,1.902272510642638,2,1.7228894400572041,1
6,11332,1,1,0,-0.926805499202084,3,0.21855481742471122,1
12,11921,2,1,0,2.3043982109979115,1,0.24161171807786008,1
3,12286,1,1,1,-0.42289820039477044,1,-0.16239911396168655,1
7,10762,2,0,0,-1.1571943377817133,2,1.2404143882650962,1
7,9396,-1,0,0,-0.25693651325143696,1,-0.4215931197690339,1
4,11561,0,1,0,-2.3775336238482643,0,-1.557592221780834,1
10,12155,3,1,0,-0.19504485687877648,2,1.894667644021627,1
9,11874,2,0,0,-0.9081412900655055,1,-0.33717167864618486,1
10,7669,1,0,0,1.3429148912229925,3,-0.6059798905056122,1
11,7341,2,1,1,-1.214366900287394,2,1.0684861241865482,1
10,9287,2,0,0,-1.4924365849572268,3,1.6982720446761421,1
6,12071,0,0,0,-1.891371027797745,0,-0.20681655203537672,1
10,7468,3,0,0,-0.2070291837499567,1,-0.8754728592618062,1
13,11914,1,1,0,1.1233959191232596,2,1.2776892314233241,1
2,8993,3,0,0,1.0479528839724075,2,-0.43868535238469447,1
7,6170,-1,0,0,-1.4934946869800025,0,-0.12314524523781678,1
10,12715,0,0,0,1.765697513262487,1,2.6457401601444137,1
8,12298,1,1,1,-0.28726251267976644,1,2.287455170598616,1
5,8494,2,0,0,1.3297825410417075,1,1.1155881138743873,1
11,10103,0,0,0,-1.2930579930105166,2,1.9173885227910532,1
5,10615,2,0,0,-0.07565007274323543,3,-0.24899950798991785,1
5,5898,1,1,0,-0.014497558111131507,1,-0.7836572239314383,1
8,10948,2,0,1,2.8004716609851337,2,3.155410597396812,1
9,7793,2,1,1,-1.4865906870064345,1,-0.9346471983094775,1
11,9216,2,0,0,-0.7378981708181355,0,-1.4649821087934012,1
12,5112,1,1,0,1.0593439248847223,0,1.2186967448200134,1
6,6704,2,0,0,1.8146926063157403,3,-0.474627516218307,1
9,10963,1,1,0,1.4277515763596473,1,0.0044831791541056765,1
7,10664,2,0,0,-1.0651899338641364,2,-1.2202464056884292,1
2,11236,1,1,0,-0.8714482386423661,2,0.15825009531133394,1
3,7824,-1,0,1,-1.8160816186784534,3,0.6062363168057818,1
9,12689,2,0,0,-0.6349391207382145,0,1.5756666261832113,1
-1,7106,0,1,0,-0.32944400648476824,2,-0.7782529643739171,1
10,8125,-1,1,0,-0.7415637894810828,3,-0.756125740064737,1
7,5774,0,0,0,-1.4043217980277496,1,0.321487924922072,1
9,7732,-1,1,0,-0.6744052235044927,0,1.265490305471025,1
1,7819,1,0,0,0.585767793128086,2,0.03353726790977646,1
10,11840,1,0,0,-1.64336835795996,2,-0.13363260288427764,1
10,7977,-1,0,0,-0.432833172976025,2,1.411624281214125,1
11,9405,2,0,1,-0.011472783441337842,1,-1.3827006506589408,1
11,3707,2,1,1,0.5808151560945733,3,1.7204109649185737,1
1,8823,2,0,0,0.6238879275002851,2,1.5445710201241436,1
8,12869,-1,2,0,-0.954636717026498,1,-0.01943731812338112,1
6,7536,-1,1,1,-0.7505235604866237,2,0.1082540101005427,1
12,10988,-1,0,0,-0.05173501784347634,1,-1.1269994129475707,1
11,12177,2,0,1,0.31791602373441075,3,2.3586244057778103,1
4,9128,1,1,0,0.6905605879791237,1,0.9359322783331501,1
5,6807,2,0,0,0.22182036373440706,3,-0.35171322050054243,1
11,11264,-1,0,0,1.5964334761627441,1,-0.7760944117226625,1
8,7650,-1,2,0,-1.2959558129023638,1,1.7062768266277537,1
6,8307,3,1,0,2.038274866632379,2,-0.5421441214867697,1
